median,lci,uci,current_uncontrolled,insurance_loss,state,scenario,disease
4077.6934230704646,4072.437412941958,4083.5251962732113,118773.40519361517,222239.1858,Virginia,Limited_Exemption,diabetes
4767.0305354099255,4767.0305354099255,4767.0305354099255,1832840.8916921841,222239.1858,Virginia,Limited_Exemption,hypertension
1333.4351147999987,1333.4351147999987,1333.4351147999987,386183.86681139667,222239.1858,Virginia,Limited_Exemption,cholesterol
4479.929975780964,4473.029744561909,4487.592806299234,108971.61327796426,242951.6539,Washington,Limited_Exemption,diabetes
5211.312976154964,5211.312976154964,5211.312976154964,1681585.4401407405,242951.6539,Washington,Limited_Exemption,hypertension
1457.7099234000198,1457.7099234000198,1457.7099234000198,354313.98905975465,242951.6539,Washington,Limited_Exemption,cholesterol
1193.7340426643786,1190.1088615769943,1197.7817156726628,23792.96533067625,64936.38677,West Virginia,Limited_Exemption,diabetes
1392.885496216477,1392.885496216477,1392.885496216477,367158.9588729087,64936.38677,West Virginia,Limited_Exemption,hypertension
389.618320619993,389.618320619993,389.618320619993,77361.25220399079,64936.38677,West Virginia,Limited_Exemption,cholesterol
2733.28232888248,2730.263887109414,2736.6289518454114,81097.13712512747,146106.8702,Wisconsin,Limited_Exemption,diabetes
3133.9923657900654,3133.9923657900654,3133.9923657900654,1251443.0219442106,146106.8702,Wisconsin,Limited_Exemption,hypertension
876.6412211999996,876.6412211999996,876.6412211999996,263681.9745233621,146106.8702,Wisconsin,Limited_Exemption,cholesterol
